game_id,round,player,score,score_time
2,1,Gloria,0,2024-12-22T06:06:47Z
2,1,Paul,0,2024-12-22T06:06:47Z
2,1,Lauren,0,2024-12-22T06:06:47Z
2,1,Craig,0,2024-12-22T06:06:47Z
2,2,Gloria,0,2024-12-22T06:06:47Z
2,2,Paul,0,2024-12-22T06:06:47Z
2,2,Lauren,0,2024-12-22T06:06:47Z
2,2,Craig,0,2024-12-22T06:06:47Z
2,3,Gloria,0,2024-12-22T06:06:47Z
2,3,Paul,0,2024-12-22T06:06:47Z
2,3,Lauren,0,2024-12-22T06:06:47Z
2,3,Craig,0,2024-12-22T06:06:47Z
2,4,Gloria,234,2024-12-22T06:07:18Z
2,4,Paul,100,2024-12-22T06:07:18Z
2,4,Lauren,200,2024-12-22T06:07:18Z
2,4,Craig,400,2024-12-22T06:07:18Z
